03/04/2017 09:41 - RONALDOGOMES | USUARIOS_ID = 6929 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:30 - RONALDOGOMES | USUARIOS_ID = 10923 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:30 - RONALDOGOMES | USUARIOS_ID = 10923 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:30 - RONALDOGOMES | USUARIOS_ID = 10923 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:30 - RONALDOGOMES | USUARIOS_ID = 10904 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:30 - RONALDOGOMES | USUARIOS_ID = 10904 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:30 - RONALDOGOMES | USUARIOS_ID = 10904 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:30 - RONALDOGOMES | USUARIOS_ID = 10904 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:30 - RONALDOGOMES | USUARIOS_ID = 11254 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:30 - RONALDOGOMES | USUARIOS_ID = 11254 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:30 - RONALDOGOMES | USUARIOS_ID = 11254 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:30 - RONALDOGOMES | USUARIOS_ID = 11254 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:30 - RONALDOGOMES | USUARIOS_ID = 11280 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:30 - RONALDOGOMES | USUARIOS_ID = 11280 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:30 - RONALDOGOMES | USUARIOS_ID = 11280 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:30 - RONALDOGOMES | USUARIOS_ID = 11280 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:31 - RONALDOGOMES | USUARIOS_ID = 11292 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:31 - RONALDOGOMES | USUARIOS_ID = 11292 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:31 - RONALDOGOMES | USUARIOS_ID = 11292 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:32 - RONALDOGOMES | USUARIOS_ID = 11226 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:32 - RONALDOGOMES | USUARIOS_ID = 11226 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:32 - RONALDOGOMES | USUARIOS_ID = 11226 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:32 - RONALDOGOMES | USUARIOS_ID = 11226 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:33 - RONALDOGOMES | USUARIOS_ID = 476 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:33 - RONALDOGOMES | USUARIOS_ID = 476 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:33 - RONALDOGOMES | USUARIOS_ID = 476 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/04/2017 16:33 - RONALDOGOMES | USUARIOS_ID = 476 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 09:28 - RONALDOGOMES | USUARIOS_ID = 11167 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 09:28 - RONALDOGOMES | USUARIOS_ID = 11167 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 09:28 - RONALDOGOMES | USUARIOS_ID = 11167 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 09:28 - RONALDOGOMES | USUARIOS_ID = 11167 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 09:28 - RONALDOGOMES | USUARIOS_ID = 11167 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 09:28 - RONALDOGOMES | USUARIOS_ID = 11167 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 09:39 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 09:39 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 09:39 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 09:39 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 09:39 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 09:39 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 09:39 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 09:39 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 09:39 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 09:39 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 09:39 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 09:39 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 09:39 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 09:39 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:47 - RONALDOGOMES | USUARIOS_ID = 6958 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:47 - RONALDOGOMES | USUARIOS_ID = 6958 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:47 - RONALDOGOMES | USUARIOS_ID = 6958 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:47 - RONALDOGOMES | USUARIOS_ID = 6958 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:47 - RONALDOGOMES | USUARIOS_ID = 6958 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:47 - RONALDOGOMES | USUARIOS_ID = 6958 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:47 - RONALDOGOMES | USUARIOS_ID = 6958 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:47 - RONALDOGOMES | USUARIOS_ID = 6958 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:47 - RONALDOGOMES | USUARIOS_ID = 6958 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:47 - RONALDOGOMES | USUARIOS_ID = 6958 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:48 - RONALDOGOMES | USUARIOS_ID = 11167 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:48 - RONALDOGOMES | USUARIOS_ID = 11167 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:48 - RONALDOGOMES | USUARIOS_ID = 11167 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:48 - RONALDOGOMES | USUARIOS_ID = 11167 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:48 - RONALDOGOMES | USUARIOS_ID = 11167 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:48 - RONALDOGOMES | USUARIOS_ID = 11167 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:48 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:48 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:48 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:48 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:48 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:48 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:48 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:48 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:48 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:48 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:48 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:48 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 15:48 - RONALDOGOMES | USUARIOS_ID = 10892 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 16:10 - RONALDOGOMES | USUARIOS_ID = 6955 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 16:10 - RONALDOGOMES | USUARIOS_ID = 6955 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 16:10 - RONALDOGOMES | USUARIOS_ID = 6955 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/04/2017 16:10 - RONALDOGOMES | USUARIOS_ID = 6955 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/04/2017 17:01 - TADEUMACHADO | USUARIOS_ID = 6893 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/04/2017 17:01 - TADEUMACHADO | USUARIOS_ID = 6893 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/04/2017 17:01 - TADEUMACHADO | USUARIOS_ID = 6893 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/04/2017 17:01 - TADEUMACHADO | USUARIOS_ID = 6893 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/04/2017 09:49 - RONALDOGOMES | USUARIOS_ID = 6958 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/04/2017 09:49 - RONALDOGOMES | USUARIOS_ID = 6958 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/04/2017 09:49 - RONALDOGOMES | USUARIOS_ID = 6958 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/04/2017 09:49 - RONALDOGOMES | USUARIOS_ID = 6958 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/04/2017 09:49 - RONALDOGOMES | USUARIOS_ID = 6958 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
27/04/2017 08:20 - RONALDOGOMES | USUARIOS_ID = 11392 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
27/04/2017 08:20 - RONALDOGOMES | USUARIOS_ID = 11392 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
27/04/2017 08:20 - RONALDOGOMES | USUARIOS_ID = 11392 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
27/04/2017 08:20 - RONALDOGOMES | USUARIOS_ID = 11392 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
27/04/2017 08:20 - RONALDOGOMES | USUARIOS_ID = 11392 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
27/04/2017 09:15 - RONALDOGOMES | USUARIOS_ID = 6954 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
27/04/2017 09:15 - RONALDOGOMES | USUARIOS_ID = 6954 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
27/04/2017 09:15 - RONALDOGOMES | USUARIOS_ID = 6954 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
27/04/2017 09:15 - RONALDOGOMES | USUARIOS_ID = 6954 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
