06/10/2017 11:21 - RONALDOGOMES | USUARIOS_ID = 11387 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:31 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 22 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:31 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 29 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:31 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:31 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 24 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:31 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 25 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:31 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:31 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:31 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:31 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 30 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:31 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 31 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 2 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 8 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 101 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 13 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 19 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 4 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 7 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 17 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 18 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 32 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 10 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 102 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 103 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 104 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 14 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 21 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 22 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 29 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 24 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 25 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 30 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/10/2017 11:36 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 31 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/10/2017 07:40 - RONALDOGOMES | USUARIOS_ID = 6955 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/10/2017 07:40 - RONALDOGOMES | USUARIOS_ID = 6955 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/10/2017 07:40 - RONALDOGOMES | USUARIOS_ID = 6955 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/10/2017 07:40 - RONALDOGOMES | USUARIOS_ID = 6955 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/10/2017 07:40 - RONALDOGOMES | USUARIOS_ID = 6955 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/10/2017 15:58 - FAUSTO | USUARIOS_ID = 6949 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = f | EXCLUIR = f
25/10/2017 15:58 - FAUSTO | USUARIOS_ID = 6949 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = f | ALTERAR = f | EXCLUIR = f
25/10/2017 16:01 - FAUSTO | USUARIOS_ID = 6949 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/10/2017 16:01 - FAUSTO | USUARIOS_ID = 6949 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/10/2017 16:01 - FAUSTO | USUARIOS_ID = 6949 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/10/2017 16:02 - FAUSTO | USUARIOS_ID = 6949 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/10/2017 16:02 - FAUSTO | USUARIOS_ID = 6949 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/10/2017 16:02 - FAUSTO | USUARIOS_ID = 6949 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/10/2017 16:06 - FAUSTO | USUARIOS_ID = 6949 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/10/2017 16:06 - FAUSTO | USUARIOS_ID = 6949 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/10/2017 16:06 - FAUSTO | USUARIOS_ID = 6949 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/10/2017 16:06 - FAUSTO | USUARIOS_ID = 6949 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 07:41 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 07:41 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 07:41 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 07:41 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 07:41 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 07:41 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 07:41 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 07:41 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 07:41 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 07:41 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 07:41 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 07:41 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 07:41 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 07:41 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 07:41 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 07:41 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 07:41 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 07:41 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 07:41 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 07:41 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 13:26 - RONALDOGOMES | USUARIOS_ID = 10847 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 13:26 - RONALDOGOMES | USUARIOS_ID = 10847 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 13:26 - RONALDOGOMES | USUARIOS_ID = 10847 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 13:26 - RONALDOGOMES | USUARIOS_ID = 10847 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 13:26 - RONALDOGOMES | USUARIOS_ID = 10847 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 13:26 - RONALDOGOMES | USUARIOS_ID = 10847 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 13:26 - RONALDOGOMES | USUARIOS_ID = 10847 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 13:35 - RONALDOGOMES | USUARIOS_ID = 10981 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 13:35 - RONALDOGOMES | USUARIOS_ID = 10981 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 13:35 - RONALDOGOMES | USUARIOS_ID = 10981 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 13:35 - RONALDOGOMES | USUARIOS_ID = 10981 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 13:35 - RONALDOGOMES | USUARIOS_ID = 10981 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 13:35 - RONALDOGOMES | USUARIOS_ID = 10981 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 13:35 - RONALDOGOMES | USUARIOS_ID = 10981 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 13:35 - RONALDOGOMES | USUARIOS_ID = 10981 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 13:35 - RONALDOGOMES | USUARIOS_ID = 10981 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 13:35 - RONALDOGOMES | USUARIOS_ID = 10981 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 14:01 - RONALDOGOMES | USUARIOS_ID = 10981 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 14:01 - RONALDOGOMES | USUARIOS_ID = 10981 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 14:01 - RONALDOGOMES | USUARIOS_ID = 10981 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 14:01 - RONALDOGOMES | USUARIOS_ID = 10981 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 14:01 - RONALDOGOMES | USUARIOS_ID = 10981 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 14:01 - RONALDOGOMES | USUARIOS_ID = 10981 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 14:01 - RONALDOGOMES | USUARIOS_ID = 10981 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 14:01 - RONALDOGOMES | USUARIOS_ID = 10981 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 14:01 - RONALDOGOMES | USUARIOS_ID = 10981 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/10/2017 14:01 - RONALDOGOMES | USUARIOS_ID = 10981 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
