06/02/2017 10:13 - RONALDOGOMES | USUARIOS_ID = 6902 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/02/2017 16:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 102 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/02/2017 16:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 103 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/02/2017 16:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 104 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/02/2017 16:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 14 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/02/2017 16:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 21 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/02/2017 16:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 22 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/02/2017 16:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 29 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/02/2017 16:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/02/2017 16:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 24 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/02/2017 16:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 25 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/02/2017 16:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/02/2017 16:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/02/2017 16:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/02/2017 16:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 30 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/02/2017 16:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 31 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/02/2017 10:50 - RONALDOGOMES | USUARIOS_ID = 10876 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/02/2017 10:50 - RONALDOGOMES | USUARIOS_ID = 10876 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/02/2017 10:50 - RONALDOGOMES | USUARIOS_ID = 10876 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/02/2017 10:50 - RONALDOGOMES | USUARIOS_ID = 10876 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/02/2017 10:50 - RONALDOGOMES | USUARIOS_ID = 10876 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/02/2017 10:50 - RONALDOGOMES | USUARIOS_ID = 10876 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/02/2017 10:50 - RONALDOGOMES | USUARIOS_ID = 10876 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/02/2017 11:54 - RONALDOGOMES | USUARIOS_ID = 11180 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/02/2017 11:54 - RONALDOGOMES | USUARIOS_ID = 11180 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/02/2017 11:54 - RONALDOGOMES | USUARIOS_ID = 11180 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/02/2017 11:54 - RONALDOGOMES | USUARIOS_ID = 11180 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/02/2017 11:54 - RONALDOGOMES | USUARIOS_ID = 11180 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/02/2017 11:54 - RONALDOGOMES | USUARIOS_ID = 11180 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/02/2017 11:54 - RONALDOGOMES | USUARIOS_ID = 11180 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/02/2017 11:54 - RONALDOGOMES | USUARIOS_ID = 11180 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/02/2017 11:54 - RONALDOGOMES | USUARIOS_ID = 11180 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/02/2017 14:25 - RONALDOGOMES | USUARIOS_ID = 10847 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/02/2017 14:25 - RONALDOGOMES | USUARIOS_ID = 10847 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/02/2017 14:25 - RONALDOGOMES | USUARIOS_ID = 10847 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/02/2017 14:25 - RONALDOGOMES | USUARIOS_ID = 10847 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/02/2017 14:25 - RONALDOGOMES | USUARIOS_ID = 10847 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/02/2017 14:25 - RONALDOGOMES | USUARIOS_ID = 10847 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/02/2017 14:25 - RONALDOGOMES | USUARIOS_ID = 10847 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
