01/01/2018 02:14 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 01/01/2018 2:14
02/01/2018 15:09 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 02/01/2018 15:09
02/01/2018 15:10 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 02/01/2018 15:10
02/01/2018 15:18 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 02/01/2018 15:18
02/01/2018 15:20 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 02/01/2018 15:20
02/01/2018 15:24 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 02/01/2018 15:24
02/01/2018 15:26 - LUZMARINA | ID_USUARIO = 10900 | DATA_LOGIN = 02/01/2018 15:26
02/01/2018 15:29 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 02/01/2018 15:29
02/01/2018 15:29 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 02/01/2018 15:29
02/01/2018 15:32 - FABRICIOTOMASETTO | ID_USUARIO = 6954 | DATA_LOGIN = 02/01/2018 15:32
02/01/2018 15:35 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 02/01/2018 15:35
02/01/2018 15:45 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 02/01/2018 15:45
02/01/2018 15:48 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 02/01/2018 15:48
02/01/2018 15:48 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 02/01/2018 15:48
02/01/2018 15:53 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 02/01/2018 15:53
02/01/2018 16:08 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 02/01/2018 16:08
02/01/2018 16:11 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 02/01/2018 16:11
02/01/2018 16:14 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 02/01/2018 16:14
02/01/2018 16:14 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 02/01/2018 16:14
02/01/2018 16:17 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 02/01/2018 16:17
02/01/2018 16:25 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 02/01/2018 16:25
02/01/2018 16:26 - ACIR | ID_USUARIO = 10839 | DATA_LOGIN = 02/01/2018 16:26
02/01/2018 16:29 - FABRICIOTOMASETTO | ID_USUARIO = 6954 | DATA_LOGIN = 02/01/2018 16:29
02/01/2018 16:30 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 02/01/2018 16:30
02/01/2018 16:33 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 02/01/2018 16:33
02/01/2018 22:54 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 02/01/2018 22:54
03/01/2018 05:13 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/01/2018 5:13
03/01/2018 07:04 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 03/01/2018 7:04
03/01/2018 07:07 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 03/01/2018 7:07
03/01/2018 07:14 - MATHEUSRODRIGUES | ID_USUARIO = 11533 | DATA_LOGIN = 03/01/2018 7:14
03/01/2018 07:22 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/01/2018 7:22
03/01/2018 07:28 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 03/01/2018 7:28
03/01/2018 07:38 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 03/01/2018 7:38
03/01/2018 07:57 - ADRIANA | ID_USUARIO = 10859 | DATA_LOGIN = 03/01/2018 7:57
03/01/2018 08:08 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 03/01/2018 8:08
03/01/2018 08:09 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/01/2018 8:09
03/01/2018 08:15 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 03/01/2018 8:15
03/01/2018 08:15 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 03/01/2018 8:15
03/01/2018 08:16 - DONIZETE | ID_USUARIO = 10980 | DATA_LOGIN = 03/01/2018 8:16
03/01/2018 08:18 - LUZMARINA | ID_USUARIO = 10900 | DATA_LOGIN = 03/01/2018 8:18
03/01/2018 08:25 - BRUNOCAMAROTTI | ID_USUARIO = 11392 | DATA_LOGIN = 03/01/2018 8:25
03/01/2018 08:29 - ERIC | ID_USUARIO = 11080 | DATA_LOGIN = 03/01/2018 8:29
03/01/2018 08:30 - TADEUMACHADO | ID_USUARIO = 11594 | DATA_LOGIN = 03/01/2018 8:30
03/01/2018 08:31 - CAMACETI | ID_USUARIO = 10981 | DATA_LOGIN = 03/01/2018 8:31
03/01/2018 08:37 - CAMACETI | ID_USUARIO = 10981 | DATA_LOGIN = 03/01/2018 8:37
03/01/2018 08:37 - LUZMARINA | ID_USUARIO = 10900 | DATA_LOGIN = 03/01/2018 8:37
03/01/2018 08:38 - JACKSON | ID_USUARIO = 10863 | DATA_LOGIN = 03/01/2018 8:38
03/01/2018 08:40 - REGI | ID_USUARIO = 10864 | DATA_LOGIN = 03/01/2018 8:40
03/01/2018 08:40 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 03/01/2018 8:40
03/01/2018 08:41 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/01/2018 8:41
03/01/2018 08:41 - CAIOAUGUSTO | ID_USUARIO = 11320 | DATA_LOGIN = 03/01/2018 8:41
03/01/2018 08:41 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/01/2018 8:41
03/01/2018 08:41 - ERIC | ID_USUARIO = 11080 | DATA_LOGIN = 03/01/2018 8:41
03/01/2018 08:45 - DONIZETE | ID_USUARIO = 10980 | DATA_LOGIN = 03/01/2018 8:45
03/01/2018 08:45 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 03/01/2018 8:45
03/01/2018 08:56 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/01/2018 8:56
03/01/2018 08:58 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/01/2018 8:58
03/01/2018 08:58 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/01/2018 8:58
03/01/2018 08:59 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 03/01/2018 8:59
03/01/2018 09:04 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2018 9:04
03/01/2018 09:11 - CAMARA | ID_USUARIO = 10841 | DATA_LOGIN = 03/01/2018 9:11
03/01/2018 09:12 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2018 9:12
03/01/2018 09:18 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 03/01/2018 9:18
03/01/2018 09:20 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2018 9:20
03/01/2018 09:21 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 03/01/2018 9:21
03/01/2018 09:28 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2018 9:28
03/01/2018 09:29 - MARCIO | ID_USUARIO = 10850 | DATA_LOGIN = 03/01/2018 9:29
03/01/2018 09:32 - FABRICIOTOMASETTO | ID_USUARIO = 6954 | DATA_LOGIN = 03/01/2018 9:32
03/01/2018 09:33 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2018 9:33
03/01/2018 09:39 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2018 9:39
03/01/2018 09:39 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 03/01/2018 9:39
03/01/2018 09:40 - REGI | ID_USUARIO = 10864 | DATA_LOGIN = 03/01/2018 9:40
03/01/2018 09:45 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2018 9:45
03/01/2018 09:48 - REGI | ID_USUARIO = 10864 | DATA_LOGIN = 03/01/2018 9:48
03/01/2018 09:48 - GUSTAVOGIRO | ID_USUARIO = 6963 | DATA_LOGIN = 03/01/2018 9:48
03/01/2018 09:48 - FABIOTOMASETTO | ID_USUARIO = 11180 | DATA_LOGIN = 03/01/2018 9:48
03/01/2018 09:54 - TADEUMACHADO | ID_USUARIO = 11594 | DATA_LOGIN = 03/01/2018 9:54
03/01/2018 09:58 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2018 9:58
03/01/2018 09:58 - JENS | ID_USUARIO = 10895 | DATA_LOGIN = 03/01/2018 9:58
03/01/2018 10:01 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 03/01/2018 10:01
03/01/2018 10:02 - JENS | ID_USUARIO = 10895 | DATA_LOGIN = 03/01/2018 10:02
03/01/2018 10:04 - JENS | ID_USUARIO = 10895 | DATA_LOGIN = 03/01/2018 10:04
03/01/2018 10:05 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 03/01/2018 10:05
03/01/2018 10:08 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 03/01/2018 10:08
03/01/2018 10:09 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 03/01/2018 10:09
03/01/2018 10:11 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 03/01/2018 10:11
03/01/2018 10:16 - LUISMOREIRA | ID_USUARIO = 11281 | DATA_LOGIN = 03/01/2018 10:16
03/01/2018 10:16 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2018 10:16
03/01/2018 10:20 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2018 10:20
03/01/2018 10:22 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/01/2018 10:22
03/01/2018 10:26 - LUISMORETTI | ID_USUARIO = 11387 | DATA_LOGIN = 03/01/2018 10:26
03/01/2018 10:27 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2018 10:27
03/01/2018 10:29 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2018 10:29
03/01/2018 10:30 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 03/01/2018 10:30
03/01/2018 10:36 - VALDINEI | ID_USUARIO = 11172 | DATA_LOGIN = 03/01/2018 10:36
03/01/2018 10:39 - HEBERTLUCIO | ID_USUARIO = 11635 | DATA_LOGIN = 03/01/2018 10:39
03/01/2018 10:44 - LUZMARINA | ID_USUARIO = 10900 | DATA_LOGIN = 03/01/2018 10:44
03/01/2018 10:45 - ROSE | ID_USUARIO = 10872 | DATA_LOGIN = 03/01/2018 10:45
03/01/2018 10:45 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 03/01/2018 10:45
03/01/2018 10:47 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 03/01/2018 10:47
03/01/2018 10:50 - LUISMORETTI | ID_USUARIO = 11387 | DATA_LOGIN = 03/01/2018 10:50
03/01/2018 10:57 - JACKSON | ID_USUARIO = 10863 | DATA_LOGIN = 03/01/2018 10:57
03/01/2018 10:59 - ARIELEPAVAN | ID_USUARIO = 7007 | DATA_LOGIN = 03/01/2018 10:59
03/01/2018 11:02 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/01/2018 11:02
03/01/2018 11:05 - REGI | ID_USUARIO = 10864 | DATA_LOGIN = 03/01/2018 11:05
03/01/2018 11:05 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2018 11:05
03/01/2018 11:07 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 03/01/2018 11:07
03/01/2018 11:09 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2018 11:09
03/01/2018 11:12 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 03/01/2018 11:12
03/01/2018 11:23 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2018 11:23
03/01/2018 11:26 - ALEXANDRE | ID_USUARIO = 10837 | DATA_LOGIN = 03/01/2018 11:26
03/01/2018 11:40 - AZEVEDO | ID_USUARIO = 10858 | DATA_LOGIN = 03/01/2018 11:40
03/01/2018 11:47 - ADRIANA | ID_USUARIO = 10859 | DATA_LOGIN = 03/01/2018 11:47
03/01/2018 11:48 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 03/01/2018 11:48
03/01/2018 11:53 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 03/01/2018 11:53
03/01/2018 12:00 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/01/2018 12:00
03/01/2018 12:33 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 03/01/2018 12:33
03/01/2018 12:51 - ADRIANA | ID_USUARIO = 10859 | DATA_LOGIN = 03/01/2018 12:51
03/01/2018 13:05 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 03/01/2018 13:05
03/01/2018 13:08 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 03/01/2018 13:08
03/01/2018 13:11 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 03/01/2018 13:11
03/01/2018 13:19 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 03/01/2018 13:19
03/01/2018 13:34 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2018 13:34
03/01/2018 13:40 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 03/01/2018 13:40
03/01/2018 13:40 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 03/01/2018 13:40
03/01/2018 13:44 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2018 13:44
03/01/2018 13:44 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2018 13:44
03/01/2018 13:47 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 03/01/2018 13:47
03/01/2018 13:50 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2018 13:50
03/01/2018 13:53 - ROSE | ID_USUARIO = 10872 | DATA_LOGIN = 03/01/2018 13:53
03/01/2018 13:55 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/01/2018 13:55
03/01/2018 13:58 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 03/01/2018 13:58
03/01/2018 13:58 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 03/01/2018 13:58
03/01/2018 14:16 - JACKSON | ID_USUARIO = 10863 | DATA_LOGIN = 03/01/2018 14:16
03/01/2018 14:19 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/01/2018 14:19
03/01/2018 14:21 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 03/01/2018 14:21
03/01/2018 14:24 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 03/01/2018 14:24
03/01/2018 14:59 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/01/2018 14:59
03/01/2018 15:06 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/01/2018 15:06
03/01/2018 15:06 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/01/2018 15:06
03/01/2018 15:07 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 03/01/2018 15:07
03/01/2018 15:19 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 03/01/2018 15:19
03/01/2018 15:39 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 03/01/2018 15:39
03/01/2018 15:40 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 03/01/2018 15:40
03/01/2018 15:43 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 03/01/2018 15:43
03/01/2018 15:57 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2018 15:57
03/01/2018 16:15 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2018 16:15
03/01/2018 16:18 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 03/01/2018 16:18
03/01/2018 16:25 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 03/01/2018 16:25
03/01/2018 16:43 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 03/01/2018 16:43
03/01/2018 16:52 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 03/01/2018 16:52
03/01/2018 16:54 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 03/01/2018 16:54
03/01/2018 17:00 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/01/2018 17:00
03/01/2018 17:39 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 03/01/2018 17:39
03/01/2018 19:35 - TOM | ID_USUARIO = 10831 | DATA_LOGIN = 03/01/2018 19:35
03/01/2018 22:42 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 03/01/2018 22:42
04/01/2018 07:03 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 04/01/2018 7:03
