05/01/2018 07:53 - RONALDOGOMES | USUARIOS_ID = 11080 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:38 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/01/2018 10:39 - RONALDOGOMES | USUARIOS_ID = 10839 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:12 - RONALDOGOMES | USUARIOS_ID = 476 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:12 - RONALDOGOMES | USUARIOS_ID = 476 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:12 - RONALDOGOMES | USUARIOS_ID = 476 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:12 - RONALDOGOMES | USUARIOS_ID = 476 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:12 - RONALDOGOMES | USUARIOS_ID = 7007 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:12 - RONALDOGOMES | USUARIOS_ID = 7007 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:12 - RONALDOGOMES | USUARIOS_ID = 7007 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:12 - RONALDOGOMES | USUARIOS_ID = 7007 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:12 - RONALDOGOMES | USUARIOS_ID = 11226 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:12 - RONALDOGOMES | USUARIOS_ID = 11226 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:12 - RONALDOGOMES | USUARIOS_ID = 11226 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:12 - RONALDOGOMES | USUARIOS_ID = 11226 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:13 - RONALDOGOMES | USUARIOS_ID = 10923 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:13 - RONALDOGOMES | USUARIOS_ID = 10923 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:13 - RONALDOGOMES | USUARIOS_ID = 10923 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:13 - RONALDOGOMES | USUARIOS_ID = 10923 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:13 - RONALDOGOMES | USUARIOS_ID = 10923 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:13 - RONALDOGOMES | USUARIOS_ID = 10923 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:13 - RONALDOGOMES | USUARIOS_ID = 10923 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:13 - RONALDOGOMES | USUARIOS_ID = 6893 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:13 - RONALDOGOMES | USUARIOS_ID = 6893 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:13 - RONALDOGOMES | USUARIOS_ID = 6893 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:13 - RONALDOGOMES | USUARIOS_ID = 6893 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:13 - RONALDOGOMES | USUARIOS_ID = 10904 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:13 - RONALDOGOMES | USUARIOS_ID = 10904 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:13 - RONALDOGOMES | USUARIOS_ID = 10904 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:13 - RONALDOGOMES | USUARIOS_ID = 10904 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:14 - RONALDOGOMES | USUARIOS_ID = 10889 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:14 - RONALDOGOMES | USUARIOS_ID = 10889 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:14 - RONALDOGOMES | USUARIOS_ID = 10889 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:14 - RONALDOGOMES | USUARIOS_ID = 10889 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:14 - RONALDOGOMES | USUARIOS_ID = 10889 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:14 - RONALDOGOMES | USUARIOS_ID = 10889 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:14 - RONALDOGOMES | USUARIOS_ID = 10889 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:16 - RONALDOGOMES | USUARIOS_ID = 10921 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:16 - RONALDOGOMES | USUARIOS_ID = 10921 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:16 - RONALDOGOMES | USUARIOS_ID = 10921 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
09/01/2018 14:16 - RONALDOGOMES | USUARIOS_ID = 10921 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 2 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 8 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 101 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 13 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 19 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 4 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 7 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 17 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 18 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 32 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 10 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 102 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 103 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 104 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 14 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 21 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 22 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 29 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 24 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 25 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 30 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
10/01/2018 07:55 - RONALDOGOMES | USUARIOS_ID = 10971 | MENU_ID = 31 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
