01/05/2018 15:45 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 01/05/2018 15:45
02/05/2018 22:33 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 02/05/2018 22:33
03/05/2018 07:04 - MICHELAAUGUSTO | ID_USUARIO = 6893 | DATA_LOGIN = 03/05/2018 7:04
03/05/2018 07:06 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 03/05/2018 7:06
03/05/2018 07:15 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/05/2018 7:15
03/05/2018 07:24 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 03/05/2018 7:24
03/05/2018 07:28 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 03/05/2018 7:28
03/05/2018 07:38 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 03/05/2018 7:38
03/05/2018 07:53 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/05/2018 7:53
03/05/2018 08:14 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 03/05/2018 8:14
03/05/2018 08:27 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 03/05/2018 8:27
03/05/2018 08:36 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/05/2018 8:36
03/05/2018 08:36 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 03/05/2018 8:36
03/05/2018 08:38 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 03/05/2018 8:38
03/05/2018 08:39 - TADEUMACHADO | ID_USUARIO = 11594 | DATA_LOGIN = 03/05/2018 8:39
03/05/2018 08:39 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/05/2018 8:39
03/05/2018 08:50 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 03/05/2018 8:50
03/05/2018 08:53 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 03/05/2018 8:53
03/05/2018 09:07 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 03/05/2018 9:07
03/05/2018 09:13 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 03/05/2018 9:13
03/05/2018 09:17 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 03/05/2018 9:17
03/05/2018 09:43 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 03/05/2018 9:43
03/05/2018 09:44 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/05/2018 9:44
03/05/2018 09:58 - CAIOAUGUSTO | ID_USUARIO = 11320 | DATA_LOGIN = 03/05/2018 9:58
03/05/2018 10:01 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 03/05/2018 10:01
03/05/2018 10:10 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 03/05/2018 10:10
03/05/2018 10:19 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 03/05/2018 10:19
03/05/2018 10:47 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 03/05/2018 10:47
03/05/2018 10:49 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 03/05/2018 10:49
03/05/2018 10:50 - LUIDE | ID_USUARIO = 10836 | DATA_LOGIN = 03/05/2018 10:50
03/05/2018 11:00 - MICHELAAUGUSTO | ID_USUARIO = 6893 | DATA_LOGIN = 03/05/2018 11:00
03/05/2018 11:04 - ACIR | ID_USUARIO = 10839 | DATA_LOGIN = 03/05/2018 11:04
03/05/2018 11:10 - MATHEUSRODRIGUES | ID_USUARIO = 11533 | DATA_LOGIN = 03/05/2018 11:10
03/05/2018 11:16 - GUSTAVOGIRO | ID_USUARIO = 6963 | DATA_LOGIN = 03/05/2018 11:16
03/05/2018 13:05 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 03/05/2018 13:05
03/05/2018 13:12 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 03/05/2018 13:12
03/05/2018 13:38 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 03/05/2018 13:38
03/05/2018 13:48 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 03/05/2018 13:48
03/05/2018 13:54 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 03/05/2018 13:54
03/05/2018 13:58 - VALDINEI | ID_USUARIO = 11172 | DATA_LOGIN = 03/05/2018 13:58
03/05/2018 14:42 - CAMACETI | ID_USUARIO = 10981 | DATA_LOGIN = 03/05/2018 14:42
03/05/2018 14:52 - CAMACETI | ID_USUARIO = 10981 | DATA_LOGIN = 03/05/2018 14:52
03/05/2018 15:03 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 03/05/2018 15:03
03/05/2018 15:03 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 03/05/2018 15:03
03/05/2018 15:30 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 03/05/2018 15:30
03/05/2018 15:32 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/05/2018 15:32
03/05/2018 15:50 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/05/2018 15:50
03/05/2018 15:50 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 03/05/2018 15:50
03/05/2018 16:13 - ERIC | ID_USUARIO = 11080 | DATA_LOGIN = 03/05/2018 16:13
03/05/2018 16:19 - ERIC | ID_USUARIO = 11080 | DATA_LOGIN = 03/05/2018 16:19
03/05/2018 16:21 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/05/2018 16:21
03/05/2018 16:30 - MARCIO | ID_USUARIO = 10850 | DATA_LOGIN = 03/05/2018 16:30
03/05/2018 16:32 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 03/05/2018 16:32
03/05/2018 16:33 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 03/05/2018 16:33
03/05/2018 16:39 - MARCIO | ID_USUARIO = 10850 | DATA_LOGIN = 03/05/2018 16:39
03/05/2018 16:41 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/05/2018 16:41
03/05/2018 16:42 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 03/05/2018 16:42
03/05/2018 16:44 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 03/05/2018 16:44
03/05/2018 16:48 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 03/05/2018 16:48
03/05/2018 17:17 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 03/05/2018 17:17
03/05/2018 17:40 - LUIDE | ID_USUARIO = 10836 | DATA_LOGIN = 03/05/2018 17:40
03/05/2018 17:44 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 03/05/2018 17:44
03/05/2018 17:55 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 03/05/2018 17:55
03/05/2018 18:23 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 03/05/2018 18:23
04/05/2018 06:28 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/05/2018 6:28
04/05/2018 07:20 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 04/05/2018 7:20
04/05/2018 07:25 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 04/05/2018 7:25
04/05/2018 07:26 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 04/05/2018 7:26
04/05/2018 07:27 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 04/05/2018 7:27
04/05/2018 07:41 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 04/05/2018 7:41
04/05/2018 07:59 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 04/05/2018 7:59
04/05/2018 08:08 - TAMARAABONIZIO | ID_USUARIO = 461 | DATA_LOGIN = 04/05/2018 8:08
04/05/2018 08:08 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 04/05/2018 8:08
04/05/2018 08:24 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 04/05/2018 8:24
04/05/2018 08:25 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 04/05/2018 8:25
04/05/2018 08:31 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/05/2018 8:31
04/05/2018 08:44 - MATHEUSRODRIGUES | ID_USUARIO = 11533 | DATA_LOGIN = 04/05/2018 8:44
04/05/2018 08:52 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 04/05/2018 8:52
04/05/2018 08:53 - JACKSON | ID_USUARIO = 10863 | DATA_LOGIN = 04/05/2018 8:53
04/05/2018 08:53 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 04/05/2018 8:53
04/05/2018 09:05 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 04/05/2018 9:05
04/05/2018 09:15 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 04/05/2018 9:15
04/05/2018 09:34 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 04/05/2018 9:34
04/05/2018 09:39 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 04/05/2018 9:39
04/05/2018 10:01 - JAQUELINEFERREIRA | ID_USUARIO = 6902 | DATA_LOGIN = 04/05/2018 10:01
04/05/2018 10:22 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 04/05/2018 10:22
04/05/2018 10:27 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 04/05/2018 10:27
04/05/2018 10:45 - ALEXANDRE | ID_USUARIO = 10837 | DATA_LOGIN = 04/05/2018 10:45
04/05/2018 10:51 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 04/05/2018 10:51
04/05/2018 11:02 - RAQUEL | ID_USUARIO = 10882 | DATA_LOGIN = 04/05/2018 11:02
04/05/2018 11:03 - TATIANEPASSADOR | ID_USUARIO = 11350 | DATA_LOGIN = 04/05/2018 11:03
04/05/2018 11:09 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/05/2018 11:09
04/05/2018 11:10 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/05/2018 11:10
04/05/2018 11:15 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 04/05/2018 11:15
04/05/2018 11:36 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 04/05/2018 11:36
04/05/2018 11:48 - HEBERTLUCIO | ID_USUARIO = 11635 | DATA_LOGIN = 04/05/2018 11:48
04/05/2018 11:48 - HEBERTLUCIO | ID_USUARIO = 11635 | DATA_LOGIN = 04/05/2018 11:48
04/05/2018 11:48 - HEBERTLUCIO | ID_USUARIO = 11635 | DATA_LOGIN = 04/05/2018 11:48
04/05/2018 11:59 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/05/2018 11:59
04/05/2018 12:01 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/05/2018 12:01
04/05/2018 12:05 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/05/2018 12:05
04/05/2018 12:55 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/05/2018 12:55
04/05/2018 12:56 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/05/2018 12:56
04/05/2018 13:00 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 04/05/2018 13:00
04/05/2018 13:05 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 04/05/2018 13:05
04/05/2018 13:09 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 04/05/2018 13:09
04/05/2018 13:22 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/05/2018 13:22
04/05/2018 13:27 - JACKSON | ID_USUARIO = 10863 | DATA_LOGIN = 04/05/2018 13:27
04/05/2018 13:29 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 04/05/2018 13:29
04/05/2018 13:31 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 04/05/2018 13:31
04/05/2018 13:38 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 04/05/2018 13:38
04/05/2018 13:38 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 04/05/2018 13:38
04/05/2018 13:44 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/05/2018 13:44
04/05/2018 13:45 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 04/05/2018 13:45
04/05/2018 13:49 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 04/05/2018 13:49
04/05/2018 13:50 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 04/05/2018 13:50
04/05/2018 14:06 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 04/05/2018 14:06
04/05/2018 14:12 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 04/05/2018 14:12
04/05/2018 14:13 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 04/05/2018 14:13
04/05/2018 14:15 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 04/05/2018 14:15
04/05/2018 14:16 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 04/05/2018 14:16
04/05/2018 14:17 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 04/05/2018 14:17
04/05/2018 14:46 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 04/05/2018 14:46
04/05/2018 14:51 - ERIC | ID_USUARIO = 11080 | DATA_LOGIN = 04/05/2018 14:51
04/05/2018 15:07 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 04/05/2018 15:07
04/05/2018 15:14 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 04/05/2018 15:14
04/05/2018 15:30 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 04/05/2018 15:30
04/05/2018 15:34 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 04/05/2018 15:34
04/05/2018 15:39 - FERNANDOPIRES | ID_USUARIO = 11220 | DATA_LOGIN = 04/05/2018 15:39
04/05/2018 15:41 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 04/05/2018 15:41
04/05/2018 15:55 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 04/05/2018 15:55
04/05/2018 15:59 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 04/05/2018 15:59
04/05/2018 16:24 - ADRIANAP | ID_USUARIO = 11103 | DATA_LOGIN = 04/05/2018 16:24
04/05/2018 16:24 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 04/05/2018 16:24
04/05/2018 16:24 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 04/05/2018 16:24
04/05/2018 16:26 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 04/05/2018 16:26
04/05/2018 16:40 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 04/05/2018 16:40
04/05/2018 16:41 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 04/05/2018 16:41
04/05/2018 16:44 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 04/05/2018 16:44
04/05/2018 16:45 - JENS | ID_USUARIO = 10895 | DATA_LOGIN = 04/05/2018 16:45
05/05/2018 08:09 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/05/2018 8:09
05/05/2018 09:41 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/05/2018 9:41
05/05/2018 09:46 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/05/2018 9:46
05/05/2018 15:31 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/05/2018 15:31
07/05/2018 06:13 - BRUNOCAMAROTTI | ID_USUARIO = 11392 | DATA_LOGIN = 07/05/2018 6:13
07/05/2018 06:53 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 07/05/2018 6:53
07/05/2018 07:11 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 07/05/2018 7:11
07/05/2018 07:15 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 07/05/2018 7:15
07/05/2018 07:16 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 07/05/2018 7:16
07/05/2018 07:20 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 07/05/2018 7:20
07/05/2018 07:25 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 07/05/2018 7:25
07/05/2018 08:06 - MARVYNALVES | ID_USUARIO = 11326 | DATA_LOGIN = 07/05/2018 8:06
07/05/2018 08:09 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 07/05/2018 8:09
07/05/2018 08:10 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 07/05/2018 8:10
07/05/2018 08:12 - OSNY | ID_USUARIO = 10826 | DATA_LOGIN = 07/05/2018 8:12
07/05/2018 08:43 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 07/05/2018 8:43
07/05/2018 09:08 - KLEBER | ID_USUARIO = 10906 | DATA_LOGIN = 07/05/2018 9:08
07/05/2018 09:16 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 07/05/2018 9:16
07/05/2018 09:24 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 07/05/2018 9:24
07/05/2018 09:33 - CAMARA | ID_USUARIO = 10841 | DATA_LOGIN = 07/05/2018 9:33
07/05/2018 09:45 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 07/05/2018 9:45
07/05/2018 09:56 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 07/05/2018 9:56
07/05/2018 09:58 - LUIDE | ID_USUARIO = 10836 | DATA_LOGIN = 07/05/2018 9:58
07/05/2018 10:04 - TADEUMACHADO | ID_USUARIO = 11594 | DATA_LOGIN = 07/05/2018 10:04
07/05/2018 10:11 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 07/05/2018 10:11
07/05/2018 10:17 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 07/05/2018 10:17
07/05/2018 10:21 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 07/05/2018 10:21
07/05/2018 10:38 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 07/05/2018 10:38
07/05/2018 10:49 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 07/05/2018 10:49
07/05/2018 11:01 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 07/05/2018 11:01
07/05/2018 11:02 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 07/05/2018 11:02
07/05/2018 11:04 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 07/05/2018 11:04
07/05/2018 11:07 - CAMARA | ID_USUARIO = 10841 | DATA_LOGIN = 07/05/2018 11:07
07/05/2018 11:11 - MARCIO | ID_USUARIO = 10850 | DATA_LOGIN = 07/05/2018 11:11
07/05/2018 11:13 - FERNANDO | ID_USUARIO = 10842 | DATA_LOGIN = 07/05/2018 11:13
07/05/2018 13:03 - NORIVAL | ID_USUARIO = 10955 | DATA_LOGIN = 07/05/2018 13:03
07/05/2018 13:04 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 07/05/2018 13:04
07/05/2018 13:19 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 07/05/2018 13:19
07/05/2018 13:28 - MATHEUSRODRIGUES | ID_USUARIO = 11533 | DATA_LOGIN = 07/05/2018 13:28
07/05/2018 13:45 - SIDINEI | ID_USUARIO = 10968 | DATA_LOGIN = 07/05/2018 13:45
07/05/2018 13:50 - ERIC | ID_USUARIO = 11080 | DATA_LOGIN = 07/05/2018 13:50
07/05/2018 13:53 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 07/05/2018 13:53
07/05/2018 13:53 - HEBERTLUCIO | ID_USUARIO = 11635 | DATA_LOGIN = 07/05/2018 13:53
07/05/2018 14:05 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 07/05/2018 14:05
07/05/2018 14:15 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 07/05/2018 14:15
